,MSE,MSEoriginal
0,0.1976832594287747,77.561278313868
1,0.1935535363966411,75.94098193589093
2,0.1966298022337995,77.14795895789558
3,0.2099345919085165,82.3681162918377
4,0.1962362316309569,76.99354053958862
5,0.1957633721477455,76.80801027255532
6,0.2088416809966803,81.93930071334476
7,0.1938065788208084,76.04025572629459
8,0.1976442498195733,77.54597573989317
9,0.1939946451052206,76.11404098162197
10,0.2014629472757206,79.04424494271059
11,0.1976258655226468,77.5387647792119
12,0.201189677707531,78.93702735623593
13,0.2019001689568376,79.21578578159964
14,0.2036491078938766,79.90198734334129
15,0.2024666891519168,79.43806279246328
16,0.195645606104471,76.76180505341728
17,0.2004090032007493,78.63072306962185
18,0.2050047084067167,80.43386020318019
19,0.1913714937117511,75.08485449987396
20,0.2012669325067956,78.9673372349356
21,0.2010194406039552,78.87023781017875
22,0.1971185137022766,77.33970075329302
23,0.2006763972081378,78.7356383709416
24,0.1957184606833249,76.79038812878385
25,0.2002874311111201,78.58303437272585
26,0.19384346927594,76.05473074709244
27,0.2033942699597479,79.80200572401233
28,0.1930938594968667,75.76062352316173
29,0.1938383324320128,76.05272418188214
30,0.195972705918097,76.8901411891695
31,0.2016901732661085,79.13339400024977
32,0.1979567047008364,77.66856180842612
33,0.201564439139676,79.08407001495401
34,0.182931905167989,71.77357025862541
35,0.2030385446792232,79.66243615296061
36,0.2140886903049751,83.99797268198517
37,0.1955034515655369,76.7060266280485
38,0.2053140017314016,80.5552074600898
39,0.1944142171548186,76.27866306733068
40,0.1931935038508633,75.7997209946489
41,0.2023685004922825,79.39953705926808
42,0.2035822427432885,79.875757207515
43,0.1959898871485605,76.89688304826312
44,0.2014524535940968,79.0401300748598
45,0.2024652973111079,79.43751899879524
46,0.1971818358902215,77.36454828283269
47,0.2036286593081859,79.89396205988413
48,0.2094016037379896,82.1589892696694
49,0.1970945617999314,77.33030425691946
50,0.2027849058032348,79.56291781977386
51,0.1998807045589881,78.42345316113736
52,0.1972782157464039,77.40235977193325
53,0.1939711250553998,76.10481922991882
54,0.2036964434830147,79.92055410179762
55,0.1936418637522684,75.97563503417712
56,0.2018870978044048,79.2106623696116
57,0.2045141507046639,80.24138525439908
58,0.1997653775499859,78.37820405212021
59,0.1965426588328312,77.11376142826646
60,0.2032175413407322,79.73266305259556
61,0.1977471802187659,77.58636044054255
62,0.2077679471701969,81.51802620496329
63,0.216244044171339,84.8436228246168
64,0.1907983631744534,74.85998273905113
65,0.2053914177432995,80.58558392959795
66,0.2033659267721171,79.79088555692273
67,0.2034150394577985,79.81016062874092
68,0.2092220005805579,82.0885277231944
69,0.1947713041133073,76.41877490172419
70,0.1966657806165895,77.16207136240345
71,0.1997572014807369,78.3749937580354
72,0.1971054148071073,77.33456047818103
73,0.1938575977604756,76.06027517345053
74,0.2094901945879527,82.19374978254142
75,0.2015841707447125,79.0918099336398
76,0.2009070153510777,78.82612437182416
77,0.2027011757809632,79.53007292149233
78,0.2026036067952277,79.49178050330052
79,0.2013753448804423,79.00987059472216
80,0.1983633895776417,77.82812615662071
81,0.1921798714230932,75.40201381147921
82,0.1929338102815375,75.69782892934802
83,0.1932739492937178,75.8312773490625
84,0.2126697822381034,83.44126511336131
85,0.1995192185494193,78.28162008420513
86,0.2055058549359685,80.6304807462787
87,0.1986532378993125,77.9418540555674
88,0.1935374384488309,75.93466490856952
89,0.1916149898834471,75.18038705173059
90,0.201458828088362,79.04262887275732
91,0.1448918554742617,56.84850606077687
92,0.1496856505485303,58.729358893921074
93,0.1431977142112338,56.183805413956826
94,0.1445130896319565,56.6999007818151
95,0.142482788094652,55.90329916031667
96,0.1449451131481017,56.86940125459814
97,0.1408894861424789,55.278170997946624
98,0.1428900043173542,56.06307777962305
99,0.1465263097376903,57.489785008731296
100,0.1533982935618646,60.18601647617403
101,0.1401841922494434,55.001447059861405
102,0.1414366231629835,55.49284263312814
103,0.1506344506249977,59.10161896171597
104,0.1449514975411949,56.87190712070644
105,0.1439369566738715,56.47384837355247
106,0.1466999373372352,57.55791464459082
107,0.1384570056457744,54.32378895853939
108,0.1412288052791921,55.41130467831255
109,0.1585399059778347,62.20333211134227
110,0.1395782599246183,54.76371065312119
111,0.144523305307018,56.70390572759541
112,0.1413677777871892,55.4658279554881
113,0.1404363688663054,55.1003917242788
114,0.146033849658384,57.296570784215206
115,0.1464138584482235,57.44566808864708
116,0.143274898774013,56.214085708731
117,0.1420356115659841,55.72785514894893
118,0.1470245676014533,57.685278953647725
119,0.1451321163330556,56.94277434674541
120,0.1388776958966926,54.48884111948545
121,0.1466255079182497,57.5287090550927
122,0.141961204302496,55.698666010331486
123,0.1416875347110084,55.59128304716313
124,0.136260217259892,53.46186426142978
125,0.1416806917372748,55.58859801867105
126,0.1414342361725534,55.49190319798258
127,0.1372878098821217,53.86505098623101
128,0.1409775356084847,55.31271978206543
129,0.1398308354604909,54.86280696092702
130,0.1422080072866841,55.79549345599136
131,0.1372108664847415,53.83486399767224
132,0.1432725640816712,56.21317606411209
133,0.1449966415205043,56.88961620716004
134,0.1455338858164628,57.10040663118092
135,0.1440168510743439,56.50519595736722
136,0.1465069752295558,57.48219855135893
137,0.1391911033626712,54.61180485199367
138,0.1411824821311176,55.393130468610245
139,0.1406755570016912,55.19424030591672
140,0.14696717752717,57.66276149949278
141,0.1389751132458272,54.52706165960462
142,0.1428349954400921,56.04149613957592
143,0.1449336583571119,56.86490845888566
144,0.1422230695099196,55.80140602292864
145,0.1414378313489772,55.49331141674297
146,0.1398526719065547,54.87137019350322
147,0.1456119904619376,57.13104555624737
148,0.1443577816770982,56.63895710913698
149,0.1533476502730561,60.16614760986368
150,0.1470467958122663,57.694001341110464
151,0.1485462396566824,58.28230251386442
152,0.1491702817503469,58.5271539994614
153,0.141888469043332,55.67012169844249
154,0.1457818810132853,57.19771007120598
155,0.1424662448680143,55.89681544499226
156,0.1402409716004451,55.02372272570266
157,0.1382245798370516,54.23259207633185
158,0.1441346370297908,56.55140848351286
159,0.1421099757450512,55.757032432643214
160,0.1478472653729168,58.00806296679086
161,0.144260195223885,56.600674737350296
162,0.1526175687087789,59.87969735772186
163,0.1483305342153218,58.197676335595006
164,0.1419913884708531,55.71050104005917
165,0.1463401408254671,57.41674241364517
166,0.1498491026386852,58.79349229283999
167,0.1374835788589404,53.94186178968923
168,0.1455133250633314,57.09234128749908
169,0.1350009909427866,52.96781635776991
170,0.1286384864734687,50.4714748449555
171,0.1463990541959221,57.439859098483794
172,0.1492030405068425,58.54000416208721
173,0.1483256590428192,58.195765571784136
174,0.1397813548472917,54.84339368245738
175,0.1443602490605801,56.639926845836726
176,0.1460242250648944,57.292793100117656
177,0.1383753176920933,54.291737397608166
178,0.1458542360675718,57.22609792645874
179,0.1469214629828718,57.64482629269339
180,0.1417650835096642,55.62171474264555
181,0.1406777682565968,55.19510503586899
182,0.1825136845039117,71.6094718678148
183,0.1812070992046945,71.09683673540557
184,0.1780966918301866,69.8764529833053
185,0.1752654521786531,68.76562350397657
186,0.184895824871716,72.54411497820543
187,0.1793788953139043,70.37953724952418
188,0.1798728434703972,70.57334471784347
189,0.1816655236864502,71.27670154302356
190,0.1798614243653245,70.56885653531542
191,0.1898068054823173,74.47094606659228
192,0.1756627045301415,68.92149164261843
193,0.1747692903217127,68.57095844967432
194,0.1818214068442553,71.33786154781026
195,0.1854029352256077,72.7430834864009
196,0.1760766466599267,69.08389802580881
197,0.1839299302986293,72.16514820359937
198,0.1817753805035502,71.31980950100103
199,0.1787826414240779,70.14559649495204
200,0.1780984464167423,69.87715763368614
201,0.1759593821781801,69.03788690036485
202,0.1811260937473359,71.0650559864802
203,0.1835048764618954,71.99838110748088
204,0.1822473857830135,71.50499001116451
205,0.1813047228141533,71.13514130485314
206,0.1837594548857913,72.09826118076408
207,0.1749048730283496,68.62415082684745
208,0.1802688417625744,70.72871167275875
209,0.1740621616539769,68.29350702428829
210,0.1787394819212525,70.12866471720656
211,0.1824716352889492,71.59298241769156
212,0.1844804223791588,72.38112545781101
213,0.2589538248216428,101.60086408543322
214,0.2598951078120453,101.970171891984
215,0.2529223119254362,99.234395094124
216,0.242406432078109,95.10847211023275
217,0.251856302789033,98.81614193277996
218,0.2741069116491559,107.54619655636802
219,0.2548078651483259,99.97419127372306
220,0.253204586879252,99.34514320121224
221,0.2495483696098163,97.91062521027936
222,0.2453975040234909,96.28202059461142
223,0.2504178112307759,98.25175098620711
224,0.2492520559688906,97.7943624807336
225,0.2422392913063473,95.0428967046273
226,0.2422052177771761,95.02952751408472
227,0.2522799069446345,98.98234646491292
228,0.2540686620994671,99.68416715805226
229,0.2592228855014915,101.70643067740134
230,0.2553726440112541,100.19578237082848
231,0.2475339275121439,97.12025581981128
232,0.2464274812605374,96.68613575194712
233,0.2642513106138158,103.67933387247064
234,0.2566805787667544,100.7089478545584
235,0.2482780859505806,97.41222593474386
236,0.2537431721069763,99.5564608057361
237,0.2539035708528661,99.61938129446833
238,0.2611537189637744,102.46400249995308
239,0.250657384542154,98.34574538932934
240,0.2366182219847553,92.83745669594396
241,0.2449170750223131,96.09353641071522
242,0.2463157816009768,96.64231947679386
243,0.259566440301129,101.84121911457902
244,0.2405125527494042,94.3654052653944
245,0.238979288182301,93.763830129404
246,0.2524819090982419,99.06160559457491
247,0.2378260769716219,93.31137062219427
248,0.2522569061492015,98.97331953667228
249,0.2484870006239708,97.49419326870115
250,0.253605004787836,99.50224823627154
251,0.2480884539368183,97.33782237487814
252,0.2581169449283354,101.27251322180877
253,0.2451116341442424,96.16985642221988
254,0.2513555609908194,98.61967320735968
255,0.2578803257825532,101.17967528897464
256,0.2476016999864833,97.14684668693144
257,0.2453248248318395,96.2535156045073
258,0.2416458655039094,94.8100717180506
259,0.2498495647207723,98.02879021871094
260,0.2480556372623626,97.32494961748355
261,0.2569745067709042,100.82427771882593
262,0.2465751835075315,96.74409135303488
263,0.2475946894401574,97.14408854342255
264,0.2662784419673278,104.474690457184
265,0.246543986307643,96.73184497924312
266,0.2449657351856948,96.11261737385864
267,0.2494810152494164,97.88419614918222
268,0.2593409419957138,101.7527480369362
269,0.256113541326646,100.48647632385529
270,0.2642421665608291,103.67575529086396
271,0.2549984344553271,100.04896528364128
272,0.2567722540763182,100.74492409975036
273,0.255795144256705,100.3615513986308
274,0.2466207314727029,96.76195841865568
275,0.2537623715528579,99.56398848396276
276,0.24821438477468,97.38722768730716
277,0.2482974468924178,97.41982120830627
278,0.2499140882278206,98.05411078387756
279,0.2458733268186457,96.4687102924124
280,0.2437348212687898,95.62966745714644
281,0.2513991077908841,98.6367635876241
282,0.2501235293104016,98.13628244066662
283,0.2622817677590501,102.90658524725472
284,0.2493240854506546,97.82262257880858
285,0.2616557467516262,102.66097032795572
286,0.2521977031785356,98.95009247006826
287,0.2610425994239746,102.42039552471574
288,0.2355203869986126,92.40672192558064
289,0.2499663941432856,98.07463351694082
290,0.2409417627819562,94.53380678997526
291,0.2474891894895315,97.10270215086533
292,0.2498373557681188,98.02400934113167
293,0.2483278836666843,97.43176375627594
294,0.2632911120996899,103.30260193049068
295,0.2473373487997268,97.0431300197088
296,0.2553945494481315,100.20437920341156
297,0.2478814389622162,97.25660150800589
298,0.2463612609499109,96.66015485550489
299,0.2515749015581819,98.70572851080932
300,0.2539920207913411,99.65409510325462
301,0.2371898836406179,93.0617557824686
302,0.2667941454411279,104.67702581164568
303,0.254372296631279,99.80328984403602
304,0.154896924150744,60.774015326531824
305,0.1571586013607486,61.6613766850065
306,0.1540136587815295,60.42745170436313
307,0.1550265521384131,60.824864065283
308,0.1437617332596351,56.40510322077251
309,0.1493894018629469,58.61312509206265
310,0.1404565215911675,55.10829726708457
311,0.1470970556387328,57.713721852661216
312,0.1574713387738059,61.78408573953442
313,0.1581015011128565,62.03132702959075
314,0.1517849451985501,59.55301245010715
315,0.1538615132262982,60.36775816145364
316,0.1503143792383,58.97604220392981
317,0.141833611569144,55.648600658421614
318,0.1412924931818171,55.43628812398782
319,0.1446441571393374,56.751320703476665
320,0.1526070222455599,59.875562387649865
321,0.1574404085870827,61.77194350221195
322,0.1489997624222198,58.4602499434931
323,0.1501406859820007,58.907891191810535
324,0.1516455551106491,59.49832658539806
325,0.1469475522323013,57.65505820738007
326,0.152677549492504,59.90323056214403
327,0.1474472381151738,57.85110982630639
328,0.1511970348747765,59.32235529817687
329,0.1585636254324816,62.21263983266736
330,0.1582396072248084,62.08550798604973
331,0.1566743200517535,61.47136661910566
332,0.1478384303635672,58.00459375253917
333,0.1545157823019996,60.6244643063086
334,0.1483896990999735,58.22089481555263
335,0.1535001445170399,60.22597919557753
336,0.1551431108071283,60.87059101599119
337,0.1493022921324642,58.57894597894393
338,0.1509830627861123,59.23840034995128
339,0.1524290080247708,59.8057203566652
340,0.1534046698795146,60.18852170961237
341,0.1582689821898071,62.09704168856405
342,0.1465145914016377,57.485189312460335
343,0.152438352874151,59.80938190819682
344,0.1365721479418467,53.58425630178724
345,0.1467075681809933,57.56090555078248
346,0.1517772042905071,59.54998099277648
347,0.1461388541877952,57.33776134507193
348,0.1453183793677976,57.01585521595556
349,0.142942276735728,56.08358434316621
350,0.1456883979075781,57.16102611432167
351,0.1438757260988429,56.44982238098815
352,0.1491026982636262,58.50063551069317
353,0.1563469709646049,61.34293365821111
354,0.1494998899748229,58.65647203929411
355,0.1478817396454026,58.02159388719501
356,0.1406368616775608,55.179053456409925
357,0.1588864373425333,62.33929233706414
358,0.1610627645682003,63.19318257029074
359,0.1459413141924633,57.260261583194286
360,0.1550407421936565,60.83043521968472
361,0.1476421766419512,57.92759710050794
362,0.1303225680532552,51.13222689490702
363,0.1553884710845353,60.96686349941322
364,0.1528144903562343,59.95696394562004
365,0.1604279552060729,62.94411258142917
366,0.1381242672509673,54.1932302218628
367,0.1479315223534164,58.04111966047883
368,0.1458616222766066,57.228992188349125
369,0.1508432806139715,59.1835564300245
370,0.1400344367296271,54.94268726279602
371,0.1334751321165147,52.36913764736427
372,0.1512960276991441,59.36118724377209
373,0.1513295474842934,59.374340085268
374,0.1662386060690392,65.22393466114971
375,0.1535378747427798,60.24078569759788
376,0.1440779317423524,56.52915954927641
377,0.1487140159486507,58.3481355282772
378,0.1477619713699559,57.97460016952222
379,0.1458930532132871,57.24132756043737
380,0.1598600346680036,62.72128884134617
381,0.1562644906233506,61.31057038064912
382,0.1601346144137977,62.82902225103871
383,0.1429631864331415,56.09178873565209
384,0.1410974328916501,55.359759116270574
385,0.1471407292241837,57.730858437404784
386,0.1596816950134445,62.65131963501806
387,0.1451155108418917,56.936256660345975
388,0.1540226011650546,60.43096172244799
389,0.1440032995939064,56.49987819170288
390,0.1391655954833848,54.60180096084545
391,0.1608314363658965,63.10242039729709
392,0.1558739202688105,61.15733140391126
393,0.1560527066394315,61.22747863381726
394,0.1564023137685609,61.364646469662816
395,0.161815589760743,63.488553402893615
396,0.1400126230608105,54.934136957607805
397,0.1460914223040731,57.31915628666079
398,0.1555741382718754,61.039712367434674
399,0.1642920676974103,64.46019951962394
400,0.1527134581147539,59.91732300861907
401,0.1517584102625055,59.542605008376576
402,0.1568697678348028,61.54805635020602
403,0.1356613117993084,53.22688765815239
404,0.167502667824634,65.71988471880375
405,0.1493982382685401,58.61658905807776
406,0.2219459143587321,87.08076513399028
407,0.2026228357639332,79.49932763151313
408,0.2117356376824806,83.07474887090979
409,0.2210294663171256,86.72119816002682
410,0.2070246531580268,81.22638781395327
411,0.2062794768390907,80.93401613187186
412,0.2181895164586398,85.60693240024669
413,0.1983640646713924,77.82839223691883
414,0.2012973562165994,78.97927915323446
415,0.2177600097454353,85.4384192227215
416,0.2163381563089525,84.88055343859082
417,0.2149712911321193,84.34426258547983
418,0.2143086671068648,84.0842819780942
419,0.2084039536742464,81.76755980560873
420,0.2151671380705564,84.42110288843452
421,0.2250996499764805,88.3181312458825
422,0.2203213716468816,86.44337306577798
423,0.2105070505052589,82.59271445309206
424,0.2014788708332888,79.05049409582841
425,0.2192278892017442,86.01434943700066
426,0.2141466265535216,84.02070207564097
427,0.2162035930444895,84.8277550915827
428,0.2027046242765713,79.53142280536058
429,0.2123777868797907,83.32669643491349
430,0.2126714550330359,83.44192195000707
431,0.2276792830536949,89.33025709210695
432,0.2123359702229974,83.31028807995048
433,0.2330326549796046,91.43066142911576
434,0.212188820737892,83.25255714332832
435,0.2243192305709388,88.01193519205002
436,0.2128478618973302,83.51112782834231
437,0.2060145318915541,80.83006339207333
438,0.2078360523305129,81.54474904161957
439,0.2253151716491543,88.40269423793228
440,0.2005881098463266,78.70099801863093
441,0.2090318143419315,82.01390133528054
442,0.2144268201043322,84.13063946761308
443,0.2021833662563633,79.32690770178895
444,0.2102802281943754,82.50371328081194
445,0.2218991293191954,87.06240621920146
446,0.2219789330114482,87.09372720892728
447,0.2071275639110007,81.2667636126473
448,0.2198883510333503,86.27347413191791
449,0.2034929369994803,79.84071543093438
450,0.204587118507702,80.27002203309156
451,0.2306569147203969,90.4985394641569
452,0.2246961219453404,88.15981948805941
453,0.2226865263318078,87.37134656801152
454,0.2175340611087819,85.34976624867973
455,0.2046735913052635,80.30394309553277
456,0.2250891158916603,88.3139998926511
457,0.2081377503101835,81.6631116233301
458,0.2094029712855205,82.15952295001243
459,0.2150204307587848,84.36354105093571
460,0.2184740340978208,85.71857139846901
461,0.2316152104306557,90.87452368488492
462,0.227801401081702,89.37817074462914
463,0.2132697976613863,83.67667931730276
464,0.2142388253291826,84.05687667080592
465,0.212968793789027,83.55858022131098
466,0.2146478439758213,84.21735517840017
467,0.2144709229617999,84.14793681406333
468,0.2203141822555314,86.44054621175206
469,0.213547044213507,83.78545812747117
470,0.2100113214343417,82.39821380933343
471,0.2116932190916368,83.05810798283223
472,0.2214381246473845,86.88152939252156
473,0.2233802933898923,87.64353806758953
474,0.2182905695877227,85.64658282522034
475,0.2091760995218415,82.070513957863
476,0.2170564440621943,85.16237263575857
477,0.2178606687763929,85.47791719590221
478,0.2214200699964472,86.87444790101729
479,0.216237589943044,84.84109611564782
480,0.2259241775782189,88.64163942313054
481,0.2085875194037277,81.83958407259864
482,0.2043521995330005,80.17784706547411
483,0.2079784302649502,81.60060282098972
484,0.2159053227987416,84.71073064653692
485,0.2157614911006619,84.6543045084879
486,0.2075462200159627,81.43101908866036
487,0.2109572980578359,82.76936867888139
488,0.2171758828942371,85.20923035097579
489,0.2093857264271196,82.15275935657895
490,0.216093521748712,84.78457003363945
491,0.2036888529760986,79.9175801585694
492,0.2111066135119451,82.82795676382065
493,0.2044247451736826,80.2063037877617
494,0.2134093086264504,83.73142057566088
495,0.2143729017166005,84.10948366984167
496,0.2174880374292698,85.33171373238183
497,0.1469873184394353,57.670666088470654
498,0.1470231563285738,57.684718907150376
499,0.1488512365819828,58.40197190842251
500,0.1501274468660891,58.9026955152704
